date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error,triage_action,mode
2021-05-11 16:53:58,lisamurkowski,The message I shared during an August hearing for the Senate Energy and Natural Resources Committee on the importance of improving the #cybersecurity of the #energy sector remains true today.,Republican,0,2021,biden-era,True,Republican,Establishment,45,"The tweet focuses on energy sector cybersecurity through committee work, which is a bipartisan infrastructure/security concern typically emphasized by establishment-oriented Republicans, though the limited partisan content makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet focuses on energy sector cybersecurity through committee work, which is a bipartisan infrastructure/security concern typically emphasized by establishment-oriented Republicans, though the limited partisan content makes confidence moderate.""
}",False,flag_for_review,few-shot
2021-04-14 19:10:47,LindseyGrahamSC,"Press conference on President Bidens decision to withdraw all troops from Afghanistan. :30 pm Senate Radio-TV Gallery Washington, DC",Republican,0,2021,biden-era,False,Republican,Establishment,45,"The tweet announces a press conference on Afghanistan troop withdrawal with neutral language, but the focus on this controversial policy decision suggests skepticism typical of Republican senators who opposed the withdrawal.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet announces a press conference on Afghanistan troop withdrawal with neutral language, but the focus on this controversial policy decision suggests skepticism typical of Republican senators who opposed the withdrawal.""
}",False,flag_for_review,few-shot
2021-01-28 16:05:41,SenTinaSmith,Thank you so much for a great conversation  We need working people to have an advocate for them at the Labor Department. Im proud to support your nomination and look forward to working with you.,Democrat,1,2021,biden-era,False,Democrat,Populist,75,The emphasis on 'working people' needing an advocate and support for a labor-focused nomination aligns with Democratic populist messaging around worker advocacy and labor rights.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The emphasis on 'working people' needing an advocate and support for a labor-focused nomination aligns with Democratic populist messaging around worker advocacy and labor rights.""
}",False,flag_for_review,few-shot
2023-02-14 17:07:28,RepDanGoldman,I'm proud that our team recently helped NYCHA tenants in Campos Plaza II fix long-broken locks and regain access to…,Democrat,1,2023,biden-era,False,Democrat,Populist,78,Focus on helping low-income housing tenants with practical local issues reflects Democratic priorities and constituent service messaging typical of progressive senators.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 78,
  ""reasoning"": ""Focus on helping low-income housing tenants with practical local issues reflects Democratic priorities and constituent service messaging typical of progressive senators.""
}",False,flag_for_review,few-shot
2021-08-02 15:55:28,SenatorShaheen,NH is facing a serious shortage in affordable housing that threatens to drive and  keep out young people and  families from NH. I'm committed to fighting for legislation and  policies that will help address this crisis by lowering costs and  expanding housing stock.,Democrat,1,2021,biden-era,False,Democrat,Populist,75,Focus on affordable housing as a pressing economic issue affecting working families reflects Democratic populist priorities of addressing cost-of-living concerns through government intervention.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Focus on affordable housing as a pressing economic issue affecting working families reflects Democratic populist priorities of addressing cost-of-living concerns through government intervention.""
}",False,flag_for_review,few-shot
2021-04-13 00:54:17,HawleyMO,"Monopoly and liberty dont go together. No corporation should be so big and so powerful that it can override the voice of the people. We need a new trust busting agenda, from MLB to #BigTech",Republican,0,2021,biden-era,True,Democrat,Populist,75,"The tweet criticizes corporate monopolies and calls for trust-busting, which aligns with progressive/populist Democratic messaging about restraining corporate power.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet criticizes corporate monopolies and calls for trust-busting, which aligns with progressive/populist Democratic messaging about restraining corporate power.""
}",False,flag_for_review,few-shot
2023-01-04 17:00:30,DonaldNorcross,"I’m proud that my bill, the BRAVE Act, was included in the FY23 omnibus to support those men and women who defend o…",Democrat,1,2023,biden-era,False,Republican,Establishment,72,"The focus on military support and patriotic language ('defend our') with a named bill suggests establishment Republican priorities, though bipartisan omnibus bills can include various provisions.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on military support and patriotic language ('defend our') with a named bill suggests establishment Republican priorities, though bipartisan omnibus bills can include various provisions.""
}",False,flag_for_review,few-shot
2023-02-11 17:11:39,RepTenney,My weekly newsletter is out! Click the link to read more about my work in Washington and across #NY24.,Republican,0,2023,biden-era,False,Democrat,Establishment,45,"The tweet is a routine constituent communication about a newsletter, which is non-partisan; the #NY24 hashtag suggests a New York representative, and the formal 'work in Washington' framing is typical of establishment Democrats, but the tweet lacks ideological content making classification difficult.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet is a routine constituent communication about a newsletter, which is non-partisan; the #NY24 hashtag suggests a New York representative, and the formal 'work in Washington' framing is typical of establishment Democrats, but the tweet lacks ideological content making classification difficult.""
}",False,flag_for_review,few-shot
2023-01-25 16:22:16,SpeakerMcCarthy,"A good education is the great equalizer. When parents are empowered to pick the best schools, students thrive.",Republican,0,2023,biden-era,False,Republican,Establishment,72,"Emphasis on school choice and parental empowerment reflects conservative education policy priorities, though the equality framing is somewhat moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on school choice and parental empowerment reflects conservative education policy priorities, though the equality framing is somewhat moderate.""
}",False,flag_for_review,few-shot
2021-11-12 17:24:14,maziehirono,"A true patriot,  is the definition of perseverance and strength. It is an honor to call her my colleague in the Senate, and more importantly, my dear friend.",Democrat,1,2021,biden-era,False,Democrat,Establishment,72,"The tweet's warm, collaborative tone praising a female colleague suggests alignment with Democratic values of institutional respect and bipartisan collegiality, typical of establishment Democrats.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet's warm, collaborative tone praising a female colleague suggests alignment with Democratic values of institutional respect and bipartisan collegiality, typical of establishment Democrats.""
}",False,flag_for_review,few-shot
2022-09-27 16:20:07,rosadelauro,"We must protect our supply chains and national security from foreign adversaries like China and Russia.

Today, I j…",Democrat,1,2022,biden-era,False,Republican,Establishment,72,"Emphasis on national security, supply chain protection, and naming China and Russia as adversaries reflects traditional Republican foreign policy concerns, though the incomplete tweet limits full assessment.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on national security, supply chain protection, and naming China and Russia as adversaries reflects traditional Republican foreign policy concerns, though the incomplete tweet limits full assessment.""
}",False,flag_for_review,few-shot
